"Module","Gene","Module_gene","Function","position"
"M16.14","MPP5","M16.14_MPP5","TBD","A6.30"
"M16.14","NAGLU","M16.14_NAGLU","TBD","A6.30"
"M16.14","NAT6","M16.14_NAT6","TBD","A6.30"
"M16.14","NOL1","M16.14_NOL1","TBD","A6.30"
"M16.14","NY-SAR-48","M16.14_NY-SAR-48","TBD","A6.30"
"M16.14","OBFC2B","M16.14_OBFC2B","TBD","A6.30"
"M16.14","PEX14","M16.14_PEX14","TBD","A6.30"
"M16.14","PIGO","M16.14_PIGO","TBD","A6.30"
"M16.14","PLCD1","M16.14_PLCD1","TBD","A6.30"
"M16.14","POMT1","M16.14_POMT1","TBD","A6.30"
"M16.14","PPARD","M16.14_PPARD","TBD","A6.30"
"M16.14","PPP1R12C","M16.14_PPP1R12C","TBD","A6.30"
"M16.14","PTGDS","M16.14_PTGDS","TBD","A6.30"
"M16.14","RAI16","M16.14_RAI16","TBD","A6.30"
"M16.14","RHOF","M16.14_RHOF","TBD","A6.30"
"M16.14","RMND5B","M16.14_RMND5B","TBD","A6.30"
"M16.14","SART3","M16.14_SART3","TBD","A6.30"
"M16.14","SELM","M16.14_SELM","TBD","A6.30"
"M16.14","SGSM3","M16.14_SGSM3","TBD","A6.30"
"M16.14","SLC29A3","M16.14_SLC29A3","TBD","A6.30"
"M16.14","SLC4A2","M16.14_SLC4A2","TBD","A6.30"
"M16.14","SMAD7","M16.14_SMAD7","TBD","A6.30"
"M16.14","SNORA10","M16.14_SNORA10","TBD","A6.30"
"M16.14","SNTA1","M16.14_SNTA1","TBD","A6.30"
"M16.14","TBX19","M16.14_TBX19","TBD","A6.30"
"M16.14","TIMM44","M16.14_TIMM44","TBD","A6.30"
"M16.14","TMEM9","M16.14_TMEM9","TBD","A6.30"
"M16.14","TPM2","M16.14_TPM2","TBD","A6.30"
"M16.14","U2AF1L4","M16.14_U2AF1L4","TBD","A6.30"
"M16.14","UAP1L1","M16.14_UAP1L1","TBD","A6.30"
"M16.14","VAC14","M16.14_VAC14","TBD","A6.30"
"M16.14","VAT1","M16.14_VAT1","TBD","A6.30"
"M16.14","VAV3","M16.14_VAV3","TBD","A6.30"
"M16.14","ZNF193","M16.14_ZNF193","TBD","A6.30"
"M16.14","ZNF276","M16.14_ZNF276","TBD","A6.30"
"M16.14","ZNF513","M16.14_ZNF513","TBD","A6.30"
"M16.15","ADAM17","M16.15_ADAM17","Cell death","A4.2"
"M16.15","AMY2B","M16.15_AMY2B","Cell death","A4.2"
"M16.15","BIN3","M16.15_BIN3","Cell death","A4.2"
"M16.15","BTBD11","M16.15_BTBD11","Cell death","A4.2"
"M16.15","BTBD14A","M16.15_BTBD14A","Cell death","A4.2"
"M16.15","BTF3L4","M16.15_BTF3L4","Cell death","A4.2"
"M16.15","C11ORF38","M16.15_C11ORF38","Cell death","A4.2"
"M16.15","C14ORF139","M16.15_C14ORF139","Cell death","A4.2"
"M16.15","C19ORF42","M16.15_C19ORF42","Cell death","A4.2"
"M16.15","C20ORF191","M16.15_C20ORF191","Cell death","A4.2"
"M16.15","C2CD2","M16.15_C2CD2","Cell death","A4.2"
"M16.15","C3AR1","M16.15_C3AR1","Cell death","A4.2"
"M16.15","CALCOCO2","M16.15_CALCOCO2","Cell death","A4.2"
"M16.15","CASP8","M16.15_CASP8","Cell death","A4.2"
"M16.15","CCDC140","M16.15_CCDC140","Cell death","A4.2"
"M16.15","CDK5R1","M16.15_CDK5R1","Cell death","A4.2"
"M16.15","CMTM8","M16.15_CMTM8","Cell death","A4.2"
"M16.15","CPEB2","M16.15_CPEB2","Cell death","A4.2"
"M16.15","EIF4G3","M16.15_EIF4G3","Cell death","A4.2"
"M16.15","FANCD2","M16.15_FANCD2","Cell death","A4.2"
"M16.15","FCGR2B","M16.15_FCGR2B","Cell death","A4.2"
"M16.15","FER1L3","M16.15_FER1L3","Cell death","A4.2"
"M16.15","FLJ10213","M16.15_FLJ10213","Cell death","A4.2"
"M16.15","FNDC3A","M16.15_FNDC3A","Cell death","A4.2"
"M16.15","FRAG1","M16.15_FRAG1","Cell death","A4.2"
"M16.15","FRAP1","M16.15_FRAP1","Cell death","A4.2"
"M16.15","FYCO1","M16.15_FYCO1","Cell death","A4.2"
"M16.15","GCH1","M16.15_GCH1","Cell death","A4.2"
"M16.15","GNE","M16.15_GNE","Cell death","A4.2"
"M16.15","HADHA","M16.15_HADHA","Cell death","A4.2"
"M16.15","HEATR1","M16.15_HEATR1","Cell death","A4.2"
"M16.15","HEXDC","M16.15_HEXDC","Cell death","A4.2"
"M16.15","HIPK2","M16.15_HIPK2","Cell death","A4.2"
"M16.15","HIST2H4A","M16.15_HIST2H4A","Cell death","A4.2"
"M16.15","HS.130916","M16.15_HS.130916","Cell death","A4.2"
"M16.15","HS.142570","M16.15_HS.142570","Cell death","A4.2"
"M16.15","HS.170035","M16.15_HS.170035","Cell death","A4.2"
"M16.15","HS.202577","M16.15_HS.202577","Cell death","A4.2"
"M16.15","HS.356079","M16.15_HS.356079","Cell death","A4.2"
"M16.15","HS.447737","M16.15_HS.447737","Cell death","A4.2"
"M16.15","HS.482960","M16.15_HS.482960","Cell death","A4.2"
"M16.15","HS.512096","M16.15_HS.512096","Cell death","A4.2"
"M16.15","HS.531457","M16.15_HS.531457","Cell death","A4.2"
"M16.15","HS.553301","M16.15_HS.553301","Cell death","A4.2"
"M16.15","HS.562660","M16.15_HS.562660","Cell death","A4.2"
"M16.15","HS.573047","M16.15_HS.573047","Cell death","A4.2"
"M16.15","HS.576633","M16.15_HS.576633","Cell death","A4.2"
"M16.15","HVCN1","M16.15_HVCN1","Cell death","A4.2"
"M16.15","IKIP","M16.15_IKIP","Cell death","A4.2"
"M16.15","IRAK2","M16.15_IRAK2","Cell death","A4.2"
"M16.15","KHSRP","M16.15_KHSRP","Cell death","A4.2"
"M16.15","KIAA1530","M16.15_KIAA1530","Cell death","A4.2"
"M16.15","KLHL8","M16.15_KLHL8","Cell death","A4.2"
"M16.15","LOC389286","M16.15_LOC389286","Cell death","A4.2"
"M16.15","LOC641825","M16.15_LOC641825","Cell death","A4.2"
"M16.15","LOC644591","M16.15_LOC644591","Cell death","A4.2"
"M16.15","LOC645489","M16.15_LOC645489","Cell death","A4.2"
"M16.15","LOC651309","M16.15_LOC651309","Cell death","A4.2"
"M16.15","MAPK13","M16.15_MAPK13","Cell death","A4.2"
"M16.15","MFGE8","M16.15_MFGE8","Cell death","A4.2"
"M16.15","MRP63","M16.15_MRP63","Cell death","A4.2"
"M16.15","MTA1","M16.15_MTA1","Cell death","A4.2"
"M16.15","MTX3","M16.15_MTX3","Cell death","A4.2"
"M16.15","MYBPH","M16.15_MYBPH","Cell death","A4.2"
"M16.15","NIN","M16.15_NIN","Cell death","A4.2"
"M16.15","PAICS","M16.15_PAICS","Cell death","A4.2"
"M16.15","PAQR8","M16.15_PAQR8","Cell death","A4.2"
"M16.15","POLR3A","M16.15_POLR3A","Cell death","A4.2"
"M16.15","PPP2R3A","M16.15_PPP2R3A","Cell death","A4.2"
"M16.15","RFWD3","M16.15_RFWD3","Cell death","A4.2"
"M16.15","RNF138","M16.15_RNF138","Cell death","A4.2"
"M16.15","RNF144","M16.15_RNF144","Cell death","A4.2"
"M16.15","RRBP1","M16.15_RRBP1","Cell death","A4.2"
"M16.15","SETX","M16.15_SETX","Cell death","A4.2"
"M16.15","SLC25A22","M16.15_SLC25A22","Cell death","A4.2"
"M16.15","SON","M16.15_SON","Cell death","A4.2"
"M16.15","SSR2","M16.15_SSR2","Cell death","A4.2"
"M16.15","STAM2","M16.15_STAM2","Cell death","A4.2"
"M16.15","SUMF1","M16.15_SUMF1","Cell death","A4.2"
"M16.15","TPRKB","M16.15_TPRKB","Cell death","A4.2"
"M16.15","TSEN2","M16.15_TSEN2","Cell death","A4.2"
"M16.15","TXK","M16.15_TXK","Cell death","A4.2"
"M16.15","U1SNRNPBP","M16.15_U1SNRNPBP","Cell death","A4.2"
"M16.15","ZNF493","M16.15_ZNF493","Cell death","A4.2"
"M16.15","ZNF529","M16.15_ZNF529","Cell death","A4.2"
"M16.15","ZNF828","M16.15_ZNF828","Cell death","A4.2"
"M16.16","ABP1","M16.16_ABP1","TBD","A32.28"
"M16.16","ALAS1","M16.16_ALAS1","TBD","A32.28"
"M16.16","ARL15","M16.16_ARL15","TBD","A32.28"
"M16.16","ARRDC4","M16.16_ARRDC4","TBD","A32.28"
"M16.16","AVP","M16.16_AVP","TBD","A32.28"
"M16.16","BACH1","M16.16_BACH1","TBD","A32.28"
"M16.16","BRD4","M16.16_BRD4","TBD","A32.28"
"M16.16","C14ORF21","M16.16_C14ORF21","TBD","A32.28"
"M16.16","CASP9","M16.16_CASP9","TBD","A32.28"
"M16.16","CCDC47","M16.16_CCDC47","TBD","A32.28"
"M16.16","CCR2","M16.16_CCR2","TBD","A32.28"
"M16.16","CD97","M16.16_CD97","TBD","A32.28"
"M16.16","CHD3","M16.16_CHD3","TBD","A32.28"
"M16.16","COMT","M16.16_COMT","TBD","A32.28"
"M16.16","CRK","M16.16_CRK","TBD","A32.28"
"M16.16","DC36","M16.16_DC36","TBD","A32.28"
"M16.16","DLG4","M16.16_DLG4","TBD","A32.28"
"M16.16","DNASE1L1","M16.16_DNASE1L1","TBD","A32.28"
"M16.16","ECE1","M16.16_ECE1","TBD","A32.28"
"M16.16","ELMO3","M16.16_ELMO3","TBD","A32.28"
"M16.16","EPAS1","M16.16_EPAS1","TBD","A32.28"
"M16.16","EPB41L4B","M16.16_EPB41L4B","TBD","A32.28"
"M16.16","FADS1","M16.16_FADS1","TBD","A32.28"
"M16.16","FAM20C","M16.16_FAM20C","TBD","A32.28"
"M16.16","FAM70B","M16.16_FAM70B","TBD","A32.28"
"M16.16","FLJ37453","M16.16_FLJ37453","TBD","A32.28"
"M16.16","FRMD4B","M16.16_FRMD4B","TBD","A32.28"
"M16.16","GINS4","M16.16_GINS4","TBD","A32.28"
"M16.16","GOLPH4","M16.16_GOLPH4","TBD","A32.28"
"M16.16","GTDC1","M16.16_GTDC1","TBD","A32.28"
"M16.16","GTF2A1","M16.16_GTF2A1","TBD","A32.28"
"M16.16","HIPK3","M16.16_HIPK3","TBD","A32.28"
"M16.16","HS.16587","M16.16_HS.16587","TBD","A32.28"
"M16.16","HS.171481","M16.16_HS.171481","TBD","A32.28"
"M16.16","HS.203201","M16.16_HS.203201","TBD","A32.28"
"M16.16","HS.484363","M16.16_HS.484363","TBD","A32.28"
"M16.16","HS.515681","M16.16_HS.515681","TBD","A32.28"
"M16.16","HS.553962","M16.16_HS.553962","TBD","A32.28"
"M16.16","HS.573555","M16.16_HS.573555","TBD","A32.28"
"M16.16","INSC","M16.16_INSC","TBD","A32.28"
"M16.16","KIAA1715","M16.16_KIAA1715","TBD","A32.28"
"M16.16","KRTAP19-6","M16.16_KRTAP19-6","TBD","A32.28"
"M16.16","LATS2","M16.16_LATS2","TBD","A32.28"
"M16.16","LOC196549","M16.16_LOC196549","TBD","A32.28"
"M16.16","LOC643505","M16.16_LOC643505","TBD","A32.28"
"M16.16","LOC646043","M16.16_LOC646043","TBD","A32.28"
"M16.16","LOC646103","M16.16_LOC646103","TBD","A32.28"
"M16.16","LOC648710","M16.16_LOC648710","TBD","A32.28"
"M16.16","LOC652699","M16.16_LOC652699","TBD","A32.28"
"M16.16","LOC653127","M16.16_LOC653127","TBD","A32.28"
"M16.16","LOC729692","M16.16_LOC729692","TBD","A32.28"
"M16.16","LPAR4","M16.16_LPAR4","TBD","A32.28"
"M16.16","LRRC6","M16.16_LRRC6","TBD","A32.28"
"M16.16","LSP1","M16.16_LSP1","TBD","A32.28"
"M16.16","MAPK8IP1","M16.16_MAPK8IP1","TBD","A32.28"
"M16.16","MGST1","M16.16_MGST1","TBD","A32.28"
"M16.16","NECAB2","M16.16_NECAB2","TBD","A32.28"
"M16.16","NFKBID","M16.16_NFKBID","TBD","A32.28"
"M16.16","OPRL1","M16.16_OPRL1","TBD","A32.28"
"M16.16","PAK2","M16.16_PAK2","TBD","A32.28"
"M16.16","PRKCDBP","M16.16_PRKCDBP","TBD","A32.28"
"M16.16","PRRG4","M16.16_PRRG4","TBD","A32.28"
"M16.16","PSMD13","M16.16_PSMD13","TBD","A32.28"
"M16.16","PTPRE","M16.16_PTPRE","TBD","A32.28"
"M16.16","PTPRJ","M16.16_PTPRJ","TBD","A32.28"
"M16.16","RRBP1","M16.16_RRBP1","TBD","A32.28"
"M16.16","RUFY2","M16.16_RUFY2","TBD","A32.28"
"M16.16","S100A7L2","M16.16_S100A7L2","TBD","A32.28"
"M16.16","SDC1","M16.16_SDC1","TBD","A32.28"
"M16.16","SEMG1","M16.16_SEMG1","TBD","A32.28"
"M16.16","SERPINB2","M16.16_SERPINB2","TBD","A32.28"
"M16.16","SH2B2","M16.16_SH2B2","TBD","A32.28"
"M16.16","SLC16A5","M16.16_SLC16A5","TBD","A32.28"
"M16.16","SLC37A3","M16.16_SLC37A3","TBD","A32.28"
"M16.16","SOS2","M16.16_SOS2","TBD","A32.28"
"M16.16","STAP2","M16.16_STAP2","TBD","A32.28"
"M16.16","STK40","M16.16_STK40","TBD","A32.28"
"M16.16","TBC1D3C","M16.16_TBC1D3C","TBD","A32.28"
"M16.16","TFPI","M16.16_TFPI","TBD","A32.28"
"M16.16","THBD","M16.16_THBD","TBD","A32.28"
"M16.16","TMSB4X","M16.16_TMSB4X","TBD","A32.28"
"M16.16","TNFRSF12A","M16.16_TNFRSF12A","TBD","A32.28"
"M16.16","TRIM41","M16.16_TRIM41","TBD","A32.28"
"M16.16","UBE2R2","M16.16_UBE2R2","TBD","A32.28"
"M16.16","UFD1L","M16.16_UFD1L","TBD","A32.28"
"M16.16","USP33","M16.16_USP33","TBD","A32.28"
"M16.16","VEGFA","M16.16_VEGFA","TBD","A32.28"
"M16.16","ZNF228","M16.16_ZNF228","TBD","A32.28"
"M16.17","ABCD3","M16.17_ABCD3","Gene transcription","A17.4"
"M16.17","ADAMTS4","M16.17_ADAMTS4","Gene transcription","A17.4"
"M16.17","AFAP1","M16.17_AFAP1","Gene transcription","A17.4"
"M16.17","ARID5A","M16.17_ARID5A","Gene transcription","A17.4"
"M16.17","ARMC8","M16.17_ARMC8","Gene transcription","A17.4"
"M16.17","ARPC4","M16.17_ARPC4","Gene transcription","A17.4"
"M16.17","ARPP-19","M16.17_ARPP-19","Gene transcription","A17.4"
"M16.17","ATP5L","M16.17_ATP5L","Gene transcription","A17.4"
"M16.17","AUH","M16.17_AUH","Gene transcription","A17.4"
"M16.17","BAT3","M16.17_BAT3","Gene transcription","A17.4"
"M16.17","BEX1","M16.17_BEX1","Gene transcription","A17.4"
"M16.17","BMP2K","M16.17_BMP2K","Gene transcription","A17.4"
"M16.17","C3ORF63","M16.17_C3ORF63","Gene transcription","A17.4"
"M16.17","C5ORF21","M16.17_C5ORF21","Gene transcription","A17.4"
"M16.17","CALML4","M16.17_CALML4","Gene transcription","A17.4"
"M16.17","CC2D1A","M16.17_CC2D1A","Gene transcription","A17.4"
"M16.17","CPM","M16.17_CPM","Gene transcription","A17.4"
"M16.17","CSNK2A1","M16.17_CSNK2A1","Gene transcription","A17.4"
"M16.17","DDR1","M16.17_DDR1","Gene transcription","A17.4"
"M16.17","DEDD","M16.17_DEDD","Gene transcription","A17.4"
"M16.17","DNAI2","M16.17_DNAI2","Gene transcription","A17.4"
"M16.17","DYDC2","M16.17_DYDC2","Gene transcription","A17.4"
"M16.17","EFNA4","M16.17_EFNA4","Gene transcription","A17.4"
"M16.17","EIF5","M16.17_EIF5","Gene transcription","A17.4"
"M16.17","FAM73B","M16.17_FAM73B","Gene transcription","A17.4"
"M16.17","FEZ1","M16.17_FEZ1","Gene transcription","A17.4"
"M16.17","FXC1","M16.17_FXC1","Gene transcription","A17.4"
"M16.17","FXYD5","M16.17_FXYD5","Gene transcription","A17.4"
"M16.17","GCM1","M16.17_GCM1","Gene transcription","A17.4"
"M16.17","HIGD1A","M16.17_HIGD1A","Gene transcription","A17.4"
"M16.17","HIST1H2BJ","M16.17_HIST1H2BJ","Gene transcription","A17.4"
"M16.17","HOXB6","M16.17_HOXB6","Gene transcription","A17.4"
"M16.17","HS.436060","M16.17_HS.436060","Gene transcription","A17.4"
"M16.17","HS.436679","M16.17_HS.436679","Gene transcription","A17.4"
"M16.17","HS.557590","M16.17_HS.557590","Gene transcription","A17.4"
"M16.17","HS.558911","M16.17_HS.558911","Gene transcription","A17.4"
"M16.17","HS.561130","M16.17_HS.561130","Gene transcription","A17.4"
"M16.17","HS.573549","M16.17_HS.573549","Gene transcription","A17.4"
"M16.17","HS.576373","M16.17_HS.576373","Gene transcription","A17.4"
"M16.17","HTRA2","M16.17_HTRA2","Gene transcription","A17.4"
"M16.17","IRF2","M16.17_IRF2","Gene transcription","A17.4"
"M16.17","IRF2BP2","M16.17_IRF2BP2","Gene transcription","A17.4"
"M16.17","KRTAP20-2","M16.17_KRTAP20-2","Gene transcription","A17.4"
"M16.17","LGALS12","M16.17_LGALS12","Gene transcription","A17.4"
"M16.17","LOC440258","M16.17_LOC440258","Gene transcription","A17.4"
"M16.17","LOC642082","M16.17_LOC642082","Gene transcription","A17.4"
"M16.17","LOC644117","M16.17_LOC644117","Gene transcription","A17.4"
"M16.17","LOC644482","M16.17_LOC644482","Gene transcription","A17.4"
"M16.17","LOC644846","M16.17_LOC644846","Gene transcription","A17.4"
"M16.17","LOC646135","M16.17_LOC646135","Gene transcription","A17.4"
"M16.17","LOC647890","M16.17_LOC647890","Gene transcription","A17.4"
"M16.17","LOC653073","M16.17_LOC653073","Gene transcription","A17.4"
"M16.17","LOC653720","M16.17_LOC653720","Gene transcription","A17.4"
"M16.17","LOC654161","M16.17_LOC654161","Gene transcription","A17.4"
"M16.17","LOC654260","M16.17_LOC654260","Gene transcription","A17.4"
"M16.17","LYPD1","M16.17_LYPD1","Gene transcription","A17.4"
"M16.17","MBP","M16.17_MBP","Gene transcription","A17.4"
"M16.17","OLFM1","M16.17_OLFM1","Gene transcription","A17.4"
"M16.17","PDGFA","M16.17_PDGFA","Gene transcription","A17.4"
"M16.17","PHF1","M16.17_PHF1","Gene transcription","A17.4"
"M16.17","PIGA","M16.17_PIGA","Gene transcription","A17.4"
"M16.17","PLAC2","M16.17_PLAC2","Gene transcription","A17.4"
"M16.17","PPFIA1","M16.17_PPFIA1","Gene transcription","A17.4"
"M16.17","PRR3","M16.17_PRR3","Gene transcription","A17.4"
"M16.17","RAB4B","M16.17_RAB4B","Gene transcription","A17.4"
"M16.17","RGS6","M16.17_RGS6","Gene transcription","A17.4"
"M16.17","RNF214","M16.17_RNF214","Gene transcription","A17.4"
"M16.17","SF3B1","M16.17_SF3B1","Gene transcription","A17.4"
"M16.17","SLC25A20","M16.17_SLC25A20","Gene transcription","A17.4"
"M16.17","ST5","M16.17_ST5","Gene transcription","A17.4"
"M16.17","STMN2","M16.17_STMN2","Gene transcription","A17.4"
"M16.17","STX5","M16.17_STX5","Gene transcription","A17.4"
"M16.17","SURF2","M16.17_SURF2","Gene transcription","A17.4"
"M16.17","TCTA","M16.17_TCTA","Gene transcription","A17.4"
"M16.17","TCTEX1D1","M16.17_TCTEX1D1","Gene transcription","A17.4"
"M16.17","TRIM13","M16.17_TRIM13","Gene transcription","A17.4"
"M16.17","TRIO","M16.17_TRIO","Gene transcription","A17.4"
"M16.17","TROVE2","M16.17_TROVE2","Gene transcription","A17.4"
"M16.17","UBC","M16.17_UBC","Gene transcription","A17.4"
"M16.17","VPS24","M16.17_VPS24","Gene transcription","A17.4"
"M16.17","ZFAND2B","M16.17_ZFAND2B","Gene transcription","A17.4"
"M16.17","ZNF10","M16.17_ZNF10","Gene transcription","A17.4"
"M16.17","ZNF473","M16.17_ZNF473","Gene transcription","A17.4"
"M16.18","AHI1","M16.18_AHI1","TBD","A5.9"
"M16.18","BBS9","M16.18_BBS9","TBD","A5.9"
"M16.18","C11ORF31","M16.18_C11ORF31","TBD","A5.9"
"M16.18","C16ORF14","M16.18_C16ORF14","TBD","A5.9"
"M16.18","C17ORF75","M16.18_C17ORF75","TBD","A5.9"
"M16.18","C18ORF54","M16.18_C18ORF54","TBD","A5.9"
"M16.18","C1ORF149","M16.18_C1ORF149","TBD","A5.9"
"M16.18","C1ORF165","M16.18_C1ORF165","TBD","A5.9"
"M16.18","C1ORF97","M16.18_C1ORF97","TBD","A5.9"
"M16.18","C21ORF45","M16.18_C21ORF45","TBD","A5.9"
"M16.18","C5ORF20","M16.18_C5ORF20","TBD","A5.9"
"M16.18","CCDC111","M16.18_CCDC111","TBD","A5.9"
"M16.18","CD3D","M16.18_CD3D","TBD","A5.9"
"M16.18","CORO1B","M16.18_CORO1B","TBD","A5.9"
"M16.18","CRYBB2","M16.18_CRYBB2","TBD","A5.9"
"M16.18","CYP2U1","M16.18_CYP2U1","TBD","A5.9"
"M16.18","DCHS1","M16.18_DCHS1","TBD","A5.9"
"M16.18","DFNA5","M16.18_DFNA5","TBD","A5.9"
"M16.18","DISP1","M16.18_DISP1","TBD","A5.9"
"M16.18","DKFZP564O0523","M16.18_DKFZP564O0523","TBD","A5.9"
"M16.18","DOCK7","M16.18_DOCK7","TBD","A5.9"
"M16.18","DSC1","M16.18_DSC1","TBD","A5.9"
"M16.18","EFNA1","M16.18_EFNA1","TBD","A5.9"
"M16.18","ERCC2","M16.18_ERCC2","TBD","A5.9"
"M16.18","EXTL2","M16.18_EXTL2","TBD","A5.9"
"M16.18","FAM24B","M16.18_FAM24B","TBD","A5.9"
"M16.18","FTSJ3","M16.18_FTSJ3","TBD","A5.9"
"M16.18","GCET2","M16.18_GCET2","TBD","A5.9"
"M16.18","GIT1","M16.18_GIT1","TBD","A5.9"
"M16.18","GNA11","M16.18_GNA11","TBD","A5.9"
"M16.18","GPATCH4","M16.18_GPATCH4","TBD","A5.9"
"M16.18","GPR55","M16.18_GPR55","TBD","A5.9"
"M16.18","HS.185764","M16.18_HS.185764","TBD","A5.9"
"M16.18","HS.46839","M16.18_HS.46839","TBD","A5.9"
"M16.18","HS.569104","M16.18_HS.569104","TBD","A5.9"
"M16.18","KIAA0133","M16.18_KIAA0133","TBD","A5.9"
"M16.18","KIF21A","M16.18_KIF21A","TBD","A5.9"
"M16.18","LOC401431","M16.18_LOC401431","TBD","A5.9"
"M16.18","LOC648605","M16.18_LOC648605","TBD","A5.9"
"M16.18","LOC652837","M16.18_LOC652837","TBD","A5.9"
"M16.18","LYPD2","M16.18_LYPD2","TBD","A5.9"
"M16.18","MGC52282","M16.18_MGC52282","TBD","A5.9"
"M16.18","MPP6","M16.18_MPP6","TBD","A5.9"
"M16.18","MTP18","M16.18_MTP18","TBD","A5.9"
"M16.18","MYST2","M16.18_MYST2","TBD","A5.9"
"M16.18","NANOS1","M16.18_NANOS1","TBD","A5.9"
"M16.18","NMUR1","M16.18_NMUR1","TBD","A5.9"
"M16.18","NR3C2","M16.18_NR3C2","TBD","A5.9"
"M16.18","NRCAM","M16.18_NRCAM","TBD","A5.9"
"M16.18","PABPC3","M16.18_PABPC3","TBD","A5.9"
"M16.18","PER3","M16.18_PER3","TBD","A5.9"
"M16.18","PHLPPL","M16.18_PHLPPL","TBD","A5.9"
"M16.18","PLCL1","M16.18_PLCL1","TBD","A5.9"
"M16.18","PPAP2A","M16.18_PPAP2A","TBD","A5.9"
"M16.18","PPIL3","M16.18_PPIL3","TBD","A5.9"
"M16.18","PTDSS2","M16.18_PTDSS2","TBD","A5.9"
"M16.18","RAGE","M16.18_RAGE","TBD","A5.9"
"M16.18","RGMB","M16.18_RGMB","TBD","A5.9"
"M16.18","RPL10L","M16.18_RPL10L","TBD","A5.9"
"M16.18","RTKN2","M16.18_RTKN2","TBD","A5.9"
"M16.18","SALL2","M16.18_SALL2","TBD","A5.9"
"M16.18","SERPINH1","M16.18_SERPINH1","TBD","A5.9"
"M16.18","SLC12A2","M16.18_SLC12A2","TBD","A5.9"
"M16.18","SLC20A2","M16.18_SLC20A2","TBD","A5.9"
"M16.18","SLC29A2","M16.18_SLC29A2","TBD","A5.9"
"M16.18","SNRPD1","M16.18_SNRPD1","TBD","A5.9"
"M16.18","SPAG16","M16.18_SPAG16","TBD","A5.9"
"M16.18","SPINK2","M16.18_SPINK2","TBD","A5.9"
"M16.18","TAF6","M16.18_TAF6","TBD","A5.9"
"M16.18","TBCCD1","M16.18_TBCCD1","TBD","A5.9"
"M16.18","TCEAL1","M16.18_TCEAL1","TBD","A5.9"
"M16.18","TCEAL4","M16.18_TCEAL4","TBD","A5.9"
"M16.18","TMTC4","M16.18_TMTC4","TBD","A5.9"
"M16.18","TNC","M16.18_TNC","TBD","A5.9"
"M16.18","TOX","M16.18_TOX","TBD","A5.9"
"M16.18","WDR5B","M16.18_WDR5B","TBD","A5.9"
"M16.18","ZNF181","M16.18_ZNF181","TBD","A5.9"
"M16.18","ZNF280D","M16.18_ZNF280D","TBD","A5.9"
"M16.18","ZNF415","M16.18_ZNF415","TBD","A5.9"
"M16.18","ZNF416","M16.18_ZNF416","TBD","A5.9"
"M16.18","ZNF543","M16.18_ZNF543","TBD","A5.9"
"M16.18","ZNF681","M16.18_ZNF681","TBD","A5.9"
"M16.19","ACCN3","M16.19_ACCN3","TBD","A18.2"
"M16.19","ADAM15","M16.19_ADAM15","TBD","A18.2"
"M16.19","ADCY2","M16.19_ADCY2","TBD","A18.2"
"M16.19","AGPAT3","M16.19_AGPAT3","TBD","A18.2"
"M16.19","AP2A1","M16.19_AP2A1","TBD","A18.2"
"M16.19","AP4S1","M16.19_AP4S1","TBD","A18.2"
"M16.19","ARL4A","M16.19_ARL4A","TBD","A18.2"
"M16.19","BRD4","M16.19_BRD4","TBD","A18.2"
"M16.19","C5ORF4","M16.19_C5ORF4","TBD","A18.2"
"M16.19","CDC42EP1","M16.19_CDC42EP1","TBD","A18.2"
"M16.19","CLEC14A","M16.19_CLEC14A","TBD","A18.2"
"M16.19","CLIC2","M16.19_CLIC2","TBD","A18.2"
"M16.19","CMTM3","M16.19_CMTM3","TBD","A18.2"
"M16.19","DMRTB1","M16.19_DMRTB1","TBD","A18.2"
"M16.19","DPYSL5","M16.19_DPYSL5","TBD","A18.2"
"M16.19","EPB41","M16.19_EPB41","TBD","A18.2"
"M16.19","EPHA8","M16.19_EPHA8","TBD","A18.2"
"M16.19","ERO1LB","M16.19_ERO1LB","TBD","A18.2"
"M16.19","FAM21C","M16.19_FAM21C","TBD","A18.2"
"M16.19","FARP2","M16.19_FARP2","TBD","A18.2"
"M16.19","FGF23","M16.19_FGF23","TBD","A18.2"
"M16.19","FIBCD1","M16.19_FIBCD1","TBD","A18.2"
"M16.19","FIT1","M16.19_FIT1","TBD","A18.2"
"M16.19","FLCN","M16.19_FLCN","TBD","A18.2"
"M16.19","FSD1","M16.19_FSD1","TBD","A18.2"
"M16.19","GCOM1","M16.19_GCOM1","TBD","A18.2"
"M16.19","GPR175","M16.19_GPR175","TBD","A18.2"
"M16.19","HOXD3","M16.19_HOXD3","TBD","A18.2"
"M16.19","HS.116870","M16.19_HS.116870","TBD","A18.2"
"M16.19","HS.137598","M16.19_HS.137598","TBD","A18.2"
"M16.19","HS.149244","M16.19_HS.149244","TBD","A18.2"
"M16.19","HS.242159","M16.19_HS.242159","TBD","A18.2"
"M16.19","HS.352818","M16.19_HS.352818","TBD","A18.2"
"M16.19","HS.423336","M16.19_HS.423336","TBD","A18.2"
"M16.19","HS.538990","M16.19_HS.538990","TBD","A18.2"
"M16.19","HS.543865","M16.19_HS.543865","TBD","A18.2"
"M16.19","HS.544069","M16.19_HS.544069","TBD","A18.2"
"M16.19","HS.545454","M16.19_HS.545454","TBD","A18.2"
"M16.19","HS.552431","M16.19_HS.552431","TBD","A18.2"
